type,title,url,parent_url,local_path,status
post,Shaders & Particle System,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057857,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Shaders & Particle System.html,DISCOVERED
post,Review,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169419767,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Review.html,DISCOVERED
post,Intro & Overview,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160809549,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Intro & Overview.html,DISCOVERED
post,Node-based Shader Interface,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399269,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Node-based Shader Interface.html,DISCOVERED
post,"Vector, UVs, & Texture Sampling",https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399318,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,"Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Vector, UVs, & Texture Sampling.html",DISCOVERED
post,Add & Panning,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399320,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Add & Panning.html,DISCOVERED
post,Multiply & Scaling,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399325,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Multiply & Scaling.html,DISCOVERED
post,Adjusting Textures,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399327,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Adjusting Textures.html,DISCOVERED
post,Combining Textures,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399332,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Combining Textures.html,DISCOVERED
post,Stepping,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399335,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Stepping.html,DISCOVERED
post,Lerp & Color,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399336,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Lerp & Color.html,DISCOVERED
post,Distortion,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399338,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Distortion.html,DISCOVERED
post,Output Pipeline,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2161119739,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Output Pipeline.html,DISCOVERED
post,Vectors & Fresnel,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2161119742,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Vectors & Fresnel.html,DISCOVERED
post,Positions & Distance Sampling,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2161119744,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Positions & Distance Sampling.html,DISCOVERED
post,Vertex Offset,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2161119746,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Vertex Offset.html,DISCOVERED
post,Depth Fade,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2161119749,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Depth Fade.html,DISCOVERED
post,Materials Review,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2159191565,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Materials Review.html,DISCOVERED
post,Guiding Principles Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878813,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Guiding Principles Lecture.html,DISCOVERED
post,Gameplay Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878814,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Gameplay Lecture.html,DISCOVERED
post,Shape Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878816,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Shape Lecture.html,DISCOVERED
post,Value Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878818,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Value Lecture.html,DISCOVERED
post,Color Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878819,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Color Lecture.html,DISCOVERED
post,Timing Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878817,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Timing Lecture.html,DISCOVERED
post,Composition Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2172662532,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Composition Lecture.html,DISCOVERED
post,Art Foundations Review,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2159747907,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Art Foundations Review.html,DISCOVERED
post,Introduction,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198573/posts/2172935839,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198573,Hand-Crafted 3D VFX_ Level 1/League of Effects (Fan Art) Breakdowns/Introduction.html,DISCOVERED
post,Breakdown: Super Mega Death Rocket (Fan Art),https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198573/posts/2172935843,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198573,Hand-Crafted 3D VFX_ Level 1/League of Effects (Fan Art) Breakdowns/Breakdown_ Super Mega Death Rocket (Fan Art).html,DISCOVERED
post,Nibilli's Explosion,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791767,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/Nibilli's Explosion.html,DISCOVERED
post,Nibilli's Muzzle Flash,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791771,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/Nibilli's Muzzle Flash.html,DISCOVERED
post,Nibilli's Curve Mesh,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791773,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/Nibilli's Curve Mesh.html,DISCOVERED
post,QbieShay's Godot Curve Mesh,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791777,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/QbieShay's Godot Curve Mesh.html,DISCOVERED
post,Nibilli's Aura Effect,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791780,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/Nibilli's Aura Effect.html,DISCOVERED
post,Nibilli's Shield Effect,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791782,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/Nibilli's Shield Effect.html,DISCOVERED
post,Nibilli's Beam,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791785,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/Nibilli's Beam.html,DISCOVERED
post,Nibilli's Anime Flare,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791786,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/Nibilli's Anime Flare.html,DISCOVERED
post,Nibilli's Magic Orb,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166986602,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/Nibilli's Magic Orb.html,DISCOVERED
post,Nibilli's & QbieShay's Slash,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2170228718,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/Nibilli's & QbieShay's Slash.html,DISCOVERED
post,Ben's Fire Flippbook,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2181722496,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/Ben's Fire Flippbook.html,DISCOVERED
post,Series Introduction,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162146160,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Series Introduction.html,DISCOVERED
post,Unity Scene Setup,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162146164,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Unity Scene Setup.html,DISCOVERED
post,Ambient Fog Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162146167,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Ambient Fog Breakdown.html,DISCOVERED
post,Informative Video - Fire,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2160399414,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Informative Video - Fire.html,DISCOVERED
post,Campfire Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2160399416,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Campfire Breakdown.html,DISCOVERED
post,Hit Impact Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162147023,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Hit Impact Breakdown.html,DISCOVERED
post,Informative Video - Lightning,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162147855,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Informative Video - Lightning.html,DISCOVERED
post,Lightning Beam Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162147174,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Lightning Beam Breakdown.html,DISCOVERED
post,Sword Swipe Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162147611,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Sword Swipe Breakdown.html,DISCOVERED
post,Fireball Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162148002,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Fireball Breakdown.html,DISCOVERED
post,Informative Video - Water,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162147067,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Informative Video - Water.html,DISCOVERED
post,Waterfall Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162173099,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Waterfall Breakdown.html,DISCOVERED
post,Series Introduction,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173389607,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unreal/Series Introduction.html,DISCOVERED
post,Unreal Scene Setup,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173389612,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unreal/Unreal Scene Setup.html,DISCOVERED
post,Fog Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173062959,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unreal/Fog Breakdown.html,DISCOVERED
post,Informative Video - Fire,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173389431,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unreal/Informative Video - Fire.html,DISCOVERED
